row ID,Molecule,Molecule name,Mannhold LogP,Atomic Polarizabilities,Aromatic Atoms Count,Aromatic Bonds Count,Element Count,Bond Polarizabilities,Bond Count,Eccentric Connectivity Index,Fragment Complexity,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Largest Chain,Largest Pi Chain,Petitjean Number,Rotatable Bonds Count,Lipinski's Rule of Five,Topological Polar Surface Area,Vertex adjacency information magnitude,Molecular Weight,XLogP,Zagreb Index,Molecular Formula,Formal Charge,Formal Charge (pos),Formal Charge (neg),Heavy Atoms Count,Molar Mass,SP3 Character,Rotatable Bonds Count (non terminal)
Row3,P(=O)(OP(=O)(OC[C@H]1O[C@@H](n2c3ncnc(c3nc2)N)[C@@H]([C@@H]1O)O)O)(OP(=O)(O)O)O,C10H16N5O13P3,0.25,55.084688,9,10,47,55.749312,33,768,1471.21,340.839602425996,17,7,8,13,0.466666666666667,15,3,308.56,6.04439411935845,506.995745462,-5.533,170,C10H16N5O13P3,0,0,0,31,507.181476012675,0.106382978723404,8
Row11,O1[C@@H](O[C@@H](C#N)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO[C@@H]3O[C@@H]([C@@H](O)[C@@H]([C@H]3O)O)CO)O,C20H27NO11,2.34,63.125411,6,6,59,37.840589,34,782,2729.12,401.013735526074,12,7,4,6,0.466666666666667,14,2,202.32,6.08746284125034,457.158410684001,-2.076,164,C20H27NO11,0,0,0,32,457.429275699356,0.220338983050847,7
Row12,O1[C@@H](OC(C#N)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO[C@@H]3O[C@@H]([C@@H](O)[C@@H]([C@H]3O)O)CO)O,C20H27NO11,2.34,63.125411,6,6,59,37.840589,34,782,2729.12,401.013735526074,12,7,4,6,0.466666666666667,14,2,202.32,6.08746284125034,457.158410684001,-2.076,164,C20H27NO11,0,0,0,32,457.429275699356,0.220338983050847,7
Row22,O[C@@H]1CC2=CC[C@H]3[C@H]4[C@]([C@@H]([C@@H](CCCC(C)C)C)CC4)(C)CC[C@@H]3[C@@]2(C)CC1,C27H46O,4.32,78.9944779999999,0,0,74,50.287522,31,669,5173.01,432.275976795764,1,1,7,2,0.466666666666667,11,1,20.23,5.95419631038688,386.354866092001,10.518,158,C27H46O,0,0,0,28,386.654548816832,0.337837837837838,5
Row29,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,C14H9Cl5,2.45,41.541137,12,12,28,11.938863,20,290,499.05,264.4239127087,0,0,3,6,0.5,8,1,0,5.32192809488736,351.914688688,6.648,98,C14H9Cl5,0,0,0,19,354.486457230384,0.0714285714285714,3
Row34,O=C1O[C@@H]([C@@](O)([C@H](O)[C@H](C(=O)[C@H](C)C[C@]([C@@H]([C@H]([C@@H]([C@H]1C)O[C@@H]2O[C@H]([C@H](O)[C@@](C2)(OC)C)C)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C)C)(O)C)C)C)CC,C37H67NO13,3.99,121.321131,0,0,118,88.6368690000001,53,1197,11850.14,731.435303669326,14,5,3,3,0.428571428571429,25,2,193.91,6.7279204545632,733.461241204002,1.141,270,C37H67NO13,0,0,0,51,733.928225952922,0.296610169491525,7
Row54,O1[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]([C@H]1CO)O,C12H22O11,1.57,44.611446,0,0,45,29.798554,24,372,1610.11,288.087850515773,11,8,2,0,0.5,12,2,189.53,5.58496250072116,342.116211524001,-3.663,118,C12H22O11,0,0,0,23,342.296981548887,0.266666666666667,4
Row91,O=C1c2c(O)cccc2[C@](O)(C)[C@@H]3C1=C(O)[C@]4(O)C(=O)C(=C(O)[C@H]([C@@H]4C3)N(C)C)C(=O)N,C22H24N2O8,2.78,63.339032,6,6,56,30.430968,35,582,2489.1,399.965950081091,9,6,3,12,0.454545454545455,10,1,181.62,6.12928301694497,444.153265728001,0.219,186,C22H24N2O8,0,0,0,32,444.435413655782,0.160714285714286,2
Row102,O=C1[C@]2([C@@H]([C@@]3(OC(=O)C)[C@H](OC3)C[C@@H]2O)[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@@H](C(=C([C@H]1OC(=O)C)C5(C)C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C,C47H51NO14,4.98,129.054443,18,18,113,71.741557,68,2007,10379.15,794.149120014154,15,4,7,9,0.473684210526316,23,3,221.29,7.08746284125034,853.330955312001,2.962,346,C47H51NO14,0,0,0,62,853.907937787159,0.185840707964602,14
Row114,O=[N+](OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])[O-],C5H8N4O12,0.25,28.158344,0,0,29,16.153656,20,252,364.16,233.960308266333,0,0,9,4,0.5,16,1,209.48,5.32192809488736,316.013871696,1.386,92,C5H8N4O12,0,4,-4,21,316.136877473523,0.172413793103448,12
Row128,O1[C@H](O[C@@]2(O[C@H](CO)[C@H]([C@@H]2O)O)CO)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O,C12H22O11,1.57,44.611446,0,0,45,29.798554,24,367,1610.11,288.087850515773,11,8,2,0,0.5,13,2,189.53,5.58496250072116,342.116211524001,-3.277,120,C12H22O11,0,0,0,23,342.296981548887,0.266666666666667,5
Row132,P(=O)(O[C@H]1[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H]([C@@H]1O)OP(=O)(O)O)(O)O,C6H15O15P3,0.14,43.481895,0,0,39,47.460105,24,328,969.18,291.311068487617,15,9,3,5,0.444444444444444,15,2,290.4,5.58496250072116,419.96237967,-7.29,126,C6H15O15P3,0,0,0,24,420.095885491656,0.153846153846154,6
Row136,O[C@@H]1CC2=CC=C3[C@H]4[C@]([C@@H]([C@@H](CCCC(C)C)C)CC4)(C)CC[C@@H]3[C@@]2(C)CC1,C27H44O,4.32,77.6608919999999,0,0,72,48.101108,31,669,4869.01,429.639518094964,1,1,7,4,0.466666666666667,11,1,20.23,5.95419631038688,384.339216028001,9.515,158,C27H44O,0,0,0,28,384.63866730918,0.319444444444444,5
Row143,OC/C=C(/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\C)\C,C20H30O,3.55,56.00579,0,0,51,32.79621,21,428,2181.01,337.727625713896,1,1,10,10,0.461538461538462,11,1,20.23,5.39231742277876,286.229665580001,6.158,98,C20H30O,0,0,0,21,286.452345478103,0.196078431372549,5
Row144,O=c1[nH]c(nc2c1nc(cn2)CNc3ccc(C(=O)N[C@H](C(=O)O)CCC(=O)O)cc3)N,C19H19N7O6,2.12,58.621067,16,17,51,29.882933,34,986,1817.13,379.028426441602,11,6,8,12,0.473684210526316,12,2,213.28,6.08746284125034,441.139681328,-3.096,162,C19H19N7O6,0,0,0,32,441.39820837633,0.0784313725490196,9
Row146,S(=O)(=O)(OCCCCCCCCCCCC)[O-].[Na+],C12H25O4NaS,2.12,67.497825,0,0,43,36.680175,16,1935228896,1375.06,#NUM!,4,0,15,5,0.999000000999,14,1,74.81,5.0,288.137124560001,4.106,68,C12H25NaO4S,0,1,-1,18,288.380823590416,0.27906976744186,12
Row150,O[C@H]([C@@H](O)[C@H](O)CO)C(O)CO,C6H14O6,1.46,24.707102,0,0,26,15.304898,11,114,493.06,165.073726659367,6,6,8,0,0.428571428571429,11,1,121.38,4.4594316186373,182.079038168,-3.896,50,C6H14O6,0,0,0,12,182.172015499705,0.230769230769231,5
Row167,O=C(O[C@H]1[C@@]2(O)[C@@H](OC)[C@H](O)[C@]3([C@@H]1[C@H]([C@]45[C@@H](OC)C[C@@H](O)[C@@]6([C@H]4[C@H]([C@H]3C5N(C6)CC)OC)COC)C2)OC(=O)C)c7ccccc7,C34H47NO11,3.88,101.101271,6,6,93,66.772729,52,1067,7731.12,593.731685485006,12,3,3,9,0.5,20,3,153.45,6.70043971814109,645.314911324001,0.491,274,C34H47NO11,0,0,0,46,645.738393330903,0.279569892473118,11
Row168,O=C(OC1[C@@]2(O)[C@@H](OC)[C@H](O)[C@]3([C@@H]1[C@H]([C@]45[C@@H](OC)C[C@@H](O)[C@@]6(C4[C@H]([C@@H]3[C@H]5N(C6)C)OC)COC)C2)OC(=O)C)c7ccccc7,C33H45NO11,3.77,98.0076849999999,6,6,90,64.586315,51,1042,7236.12,576.43570085914,12,3,3,9,0.5,19,2,153.45,6.6724253419715,631.299261260001,0.0679999999999993,270,C33H45NO11,0,0,0,45,631.711775926464,0.277777777777778,10
Row171,O1c2c(c(O)cc(c2)CCCCC)[C@@H]3C=C(C)CC[C@H]3C1(C)C,C21H30O2,3.55,58.56779,6,6,53,34.71221,25,447,2519.02,330.837378339524,0,1,5,8,0.5,9,1,29.46,5.64385618977472,314.224580200001,6.475,124,C21H30O2,0,0,0,23,314.462486302461,0.245283018867925,4
Row198,[Na+].[Na+].O1B2OB([O-])OB1OB(O2)[O-].O.O.O.O.O.O.O.O.O.O,H20O17B4Na2,-1.07,86.2898600000001,0,0,43,29.44014,12,-1769803800,518.23,#NUM!,17,10,0,0,0.999000000999,2,2,92.27,4.58496250072116,382.08680934,-5.184,58,B4H20Na2O17,0,2,-2,23,381.372349758796,0.0,0
Row207,O=C1N/C(=C/c2[nH]c(Cc3[nH]c(/C=C\4/NC(=O)C(=C4C=C)C)c(c3CCC(=O)O)C)c(c2C)CCC(=O)O)/C(=C1C=C)C,C33H36N4O6,3.99,91.2965479999999,10,10,79,45.827452,46,1203,4918.1,567.916095776035,8,6,4,14,0.470588235294118,18,3,164.38,6.52356195605701,584.263484872001,2.167,226,C33H36N4O6,0,0,0,43,584.663394125293,0.113924050632911,12
Row208,O=C1N/C(=C\c2[nH]c(Cc3[nH]c(/C=C/4\NC(=O)C(=C4C=C)C)c(c3CCC(=O)O)C)c(c2C)CCC(=O)O)/C(=C1C=C)C,C33H36N4O6,3.99,91.2965479999999,10,10,79,45.827452,46,1203,4918.1,567.916095776035,8,6,4,14,0.470588235294118,18,3,164.38,6.52356195605701,584.263484872001,2.167,226,C33H36N4O6,0,0,0,43,584.663394125293,0.113924050632911,12
Row217,SCCNC(=O)CCNC(=O)C(O)C(COP(=O)(OP(=O)(OC[C@H]1O[C@@H](n2c3ncnc(c3nc2)N)[C@@H]([C@@H]1OP(=O)(O)O)O)O)O)(C)C,C21H36N7O16P3S,0.8,95.286548,9,10,84,85.0454520000001,50,1917,5140.27,592.695740484545,22,9,18,10,0.48,28,4,414.79,6.64385618977472,767.115208962001,-5.825,250,C21H36N7O16P3S,0,0,0,48,767.536092143677,0.166666666666667,18
Row227,Oc1c(cc(C)cc1C(C)(C)C)C(C)(C)C,C15H24O,3.0,43.205032,6,6,40,26.236968,16,154,1360.01,245.620619986161,0,1,3,7,0.333333333333333,10,1,20.23,5.0,220.182715388,5.265,84,C15H24O,0,0,0,16,220.351021471208,0.225,2
Row228,O(c1c(cc(O)cc1)C(C)(C)C)C.O(c1cc(c(O)cc1)C(C)(C)C)C,C22H32O4,3.44,63.2653759999999,12,12,58,38.814624,26,460392396,2714.04,370.453816366513,0,2,3,8,0.999000000999,14,1,58.92,5.70043971814109,360.230059504001,6.274,128,C22H32O4,0,0,0,26,360.487913562039,0.172413793103448,4
Row241,P(=O)(OP(=O)(O)O)(OC[C@H]1O[C@@H](n2c3ncnc(c3nc2)N)[C@@H]([C@@H]1O)O)O,C10H15N5O10P2,0.69,48.381895,9,10,42,44.302105,29,579,1234.17,294.641668916312,14,6,6,10,0.461538461538462,12,2,252.22,5.85798099512757,427.02941494,-4.304,148,C10H15N5O10P2,0,0,0,27,427.201558846141,0.119047619047619,6
Row242,P(=O)(OC[C@H]1O[C@@H](n2c3ncnc(c3nc2)N)[C@@H]([C@@H]1O)O)(O)O,C10H14N5O7P,1.13,41.679102,9,10,37,32.854898,25,419,1015.13,248.443735406628,11,5,4,10,0.454545454545455,9,1,195.88,5.64385618977472,347.063084418,-3.075,126,C10H14N5O7P,0,0,0,23,347.221641679607,0.135135135135135,4
Row254,O=C(NCCO)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,C22H37NO2,3.55,66.095341,0,0,62,42.066659,24,833,3121.03,404.463040575158,3,2,24,3,0.478260869565217,18,2,49.33,5.58496250072116,347.282429424001,7.43,96,C22H37NO2,0,0,0,25,347.535510683065,0.209677419354839,16
Row275,Clc1c2Oc3c(O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O[C@@H]5O[C@H]([C@@H](O)[C@](C5)(N)C)C)O)CO)c6Oc7c(Cl)cc([C@@H](O)[C@H]8C(=O)N[C@H](C(=O)O)c9c(-c%10cc([C@@H](NC([C@@H](c(c3)c6)NC(=O)[C@@H](NC([C@@H]([C@@H](c(c1)cc2)O)NC(=O)[C@H](NC)CC(C)C)=O)CC(=O)N)=O)C(=O)N8)ccc%10O)c(O)cc(O)c9)cc7,C66H75N9O24Cl2,4.87,199.677475000001,30,30,176,105.290525,110,4087,24125.35,1251.74672510944,27,19,6,21,0.458333333333333,31,4,530.49,7.78135971352466,1447.43019964,0.518,550,C66H75Cl2N9O24,0,0,0,101,1449.2560480063,0.159090909090909,13
Row279,Clc1c(Cl)ccc(c1)[C@H]2c3c(cccc3)[C@@H](NC)CC2,C17H17NCl2,3.0,46.715481,12,12,37,20.084519,22,328,1141.03,269.318964782367,1,1,2,6,0.5,5,1,12.03,5.4594316186373,305.073804904,5.144,106,C17H17Cl2N,0,0,0,20,306.230081423838,0.135135135135135,2
Row281,O=C(O)CCCCCCC/C=C\C/C=C\C/C=C\CC,C18H30O2,3.22,53.28779,0,0,50,33.75421,19,521,2021.02,326.918800564323,2,1,19,3,0.5,15,2,37.3,5.24792751344359,278.224580200001,7.538,76,C18H30O2,0,0,0,20,278.430278612096,0.22,13
Row291,O=C1N2[C@H](C(=O)O[C@H](/C(=C\[C@H]3C[C@@H](OC)[C@H](O)CC3)/C)[C@@H]([C@@H](O)CC(=O)[C@H](CC=C)C=C(C[C@@H](C[C@@H]([C@H]4O[C@](C1=O)(O)[C@@H](C[C@@H]4OC)C)OC)C)C)C)CCCC2,C44H69NO12,4.87,134.172717,0,0,126,90.8232830000001,60,1735,13449.13,818.178217145031,13,3,3,5,0.421052631578947,18,2,178.36,6.90689059560852,803.481976648002,3.309,292,C44H69NO12,0,0,0,57,804.01985381052,0.26984126984127,7
Row308,O=Cc1c(O)c(O)c(C(C)C)c2c1c(O)c(-c3c(O)c4c(c(c(O)c(c4C=O)O)C(C)C)cc3C)c(C)c2,C30H30O8,3.88,79.2197899999999,20,22,68,34.71221,41,830,3635.08,473.094471868492,2,6,3,30,0.461538461538462,17,3,155.52,6.35755200461808,518.194067920001,8.16,210,C30H30O8,0,0,0,38,518.555538938969,0.117647058823529,5
Row309,[Cl-].[Cl-].O=C(OCC[N+](C)(C)C)CCC(=O)OCC[N+](C)(C)C,C14H30N2O4Cl2,2.12,54.41179,0,0,52,43.82421,19,-654705702,1939.08,350.116806222379,4,0,14,3,0.999000000999,17,1,52.6,5.24792751344359,360.158262800001,0.28,90,C14H30Cl2N2O4,0,2,-2,22,361.305426450523,0.230769230769231,11
Row311,O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,C10H16N2O8,1.46,36.884688,0,0,36,25.283312,19,280,845.1,263.285804177089,10,4,10,3,0.444444444444444,15,1,155.68,5.24792751344359,292.090665472,-2.556,86,C10H16N2O8,0,0,0,20,292.24305686372,0.166666666666667,11
Row315,[Fe-4](C#N)(C#N)(C#N)(C#N)(C#N)C#N.[Fe-4](C#N)(C#N)(C#N)(C#N)(C#N)C#N.[Fe-4](C#N)(C#N)(C#N)(C#N)(C#N)C#N.[Fe+3].[Fe+3].[Fe+3].[Fe+3],C18N18Fe7,0.69,110.28,0,0,43,131.4,36,-1014444104,510.25,#NUM!,18,0,5,13,0.999000000999,0,2,428.22,6.16992500144231,859.5998945,-4.248,198,C18Fe7N18,0,12,-12,43,859.229923233521,0.0,0
Row330,O=C1O[C@@H]([C@@](O)([C@H](O)[C@H](C(=O)[C@H](C)C[C@]([C@@H]([C@H]([C@@H]([C@H]1C)O[C@@H]2O[C@H]([C@H](O)[C@@](C2)(OC)C)C)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C)C)(OC)C)C)C)CC,C38H69NO13,4.1,124.414717,0,0,121,92.7392830000002,54,1218,12477.14,748.731288295192,14,4,3,3,0.428571428571429,26,2,182.91,6.75488750216347,747.476891268002,1.66,274,C38H69NO13,0,0,0,52,747.954843357362,0.297520661157025,8
Row335,S(C(=O)C)CCNC(=O)CCNC(=O)[C@H](O)C(COP(=O)(OP(=O)(OC[C@H]1O[C@@H](n2c3ncnc(c3nc2)N)[C@@H]([C@@H]1OP(=O)(O)O)O)O)O)(C)C,C23H38N7O17P3S,0.91,100.942134,9,10,89,88.1898660000001,53,2206,5731.28,633.441477736039,23,9,20,10,0.481481481481481,30,4,418.36,6.7279204545632,809.125773646001,-6.071,264,C23H38N7O17P3S,0,0,0,51,809.572850372474,0.168539325842697,20
Row353,O=C[C@]1(O)[C@@H](O[C@@H]2O[C@H]([C@H](O)[C@H]([C@@H]2NC)O)CO)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@H]([C@@H]3N=C(N)N)O)O[C@H]1C,C21H39N7O12,1.68,80.288927,0,0,79,51.917073,42,962,5001.19,509.253425503103,19,12,3,4,0.466666666666667,22,3,336.43,6.39231742277876,581.265669688001,-5.988,210,C21H39N7O12,0,0,0,40,581.574924811839,0.227848101265823,9
Row356,O1[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O,C12H22O11,1.57,44.611446,0,0,45,29.798554,24,372,1610.11,288.087850515773,11,8,2,0,0.5,12,2,189.53,5.58496250072116,342.116211524001,-3.663,118,C12H22O11,0,0,0,23,342.296981548887,0.266666666666667,4
Row366,S1SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC([C@@H](NC([C@@H](NC([C@H](C1)N)=O)Cc2ccc(O)cc2)=O)Cc3ccccc3)=O)CCC(=O)N)CC(=O)N)C(=O)N4[C@H](C(=O)N[C@H](C(=O)NCC(=O)N)CCCN=C(N)N)CCC4,C46H65N15O12S2,3.33,156.225545000001,12,12,140,87.8364550000001,78,3111,14899.29,992.941831717499,26,14,12,7,0.461538461538462,23,4,514.53,7.28540221886225,1083.43785452,-2.5,366,C46H65N15O12S2,0,0,0,75,1084.23557747337,0.157142857142857,19
Row367,S1SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC([C@@H](NC([C@@H](NC([C@H](C1)N)=O)Cc2ccc(O)cc2)=O)[C@H](CC)C)=O)CCC(=O)N)CC(=O)N)C(=O)N3[C@H](C(=O)N[C@H](C(=O)NCC(=O)N)CC(C)C)CCC3,C43H66N12O12S2,3.33,148.312338,6,6,135,88.9296620000001,71,2676,14077.26,941.865890719398,23,12,9,7,0.48,23,4,450.13,7.14974711950468,1006.436457552,-0.525,336,C43H66N12O12S2,0,0,0,69,1007.19120091573,0.192592592592593,17
Row371,O=C(O[C@@H]1[C@]23[C@H]([C@]([C@]45O[C@]4([C@@H]6[C@@]7(O)C=CO[C@H]7O[C@H]5C6)C)([C@H](O)[C@H]8[C@H]2[C@](C(=O)OC)(CO8)[C@@H](C1)OC(=O)C)C)[C@@](O)(C(=O)OC)OC3)/C(=C/C)/C,C35H44O16,3.55,103.770892,0,0,95,69.177108,58,1203,7854.16,639.88912600391,16,3,5,5,0.5,20,2,215.34,6.85798099512757,720.262935328001,-0.683,316,C35H44O16,0,0,0,51,720.715628397025,0.284210526315789,10
Row379,O=C(O)/C=C(\C=C\C=C(\C=C\C1=C(CCCC1(C)C)C)/C)/C,C20H28O2,3.44,55.474204,0,0,50,31.567796,22,453,2038.02,343.881393713657,2,1,10,13,0.461538461538462,11,1,37.3,5.4594316186373,300.208930136001,6.254,104,C20H28O2,0,0,0,22,300.435868898021,0.18,5
Row385,O=C1OC(c2ccc(Oc3ccccc3)cc2)(C)C(N1Nc4ccccc4)=O,C22H18N2O4,3.22,56.130274,18,18,46,26.745726,31,740,1645.06,335.095667176446,5,1,0,13,0.5,6,1,67.87,5.95419631038688,374.126657056,5.477,150,C22H18N2O4,0,0,0,28,374.39014942255,0.0434782608695652,5
Row397,O1[C@]2(O[C@@H]3[C@@H]4[C@@H](O)N=C(N[C@@]4([C@@H]2O)[C@@H]([C@H]1[C@]3(O)CO)O)N)O,C11H17N3O8,1.46,40.411481,0,0,39,23.736519,25,281,1302.11,250.062090310323,11,8,2,4,0.5,8,2,190.25,5.64385618977472,319.101564504,-3.581,138,C11H17N3O8,0,0,0,22,319.26843672137,0.256410256410256,1
Row414,Clc1cc2C(=NCc3n(-c2cc1)c(nn3)C)c4ccccc4,C17H13N4Cl,2.78,45.168309,17,17,35,19.251691,25,346,982.05,255.932342833234,3,0,0,19,0.444444444444444,3,1,43.07,5.64385618977472,308.082874096,5.5,122,C17H13ClN4,0,0,0,22,308.765490451459,0.0571428571428571,1
Row418,ClC(Cl)=CC1C(C)(C)C1C(=O)OC(C#N)c2cc(Oc3ccccc3)ccc2,C22H19NO3Cl2,3.22,59.255067,12,12,47,27.060933,30,680,1645.06,371.623733210185,3,0,6,13,0.466666666666667,11,1,59.32,5.90689059560852,415.074198828001,5.488,146,C22H19Cl2NO3,0,0,0,28,416.297857198138,0.127659574468085,7
Row425,O=C1N[C@@H](CC2=N/C(=C\c3[nH]c(C[C@@H]4NC(=O)[C@@H]([C@H]4CC)C)c(c3CCC(=O)O)C)/C(=C2C)CCC(=O)O)[C@@H]([C@H]1CC)C,C33H46N4O6,3.99,97.9644779999999,5,5,89,57.419522,46,1203,6658.1,591.998389280035,9,5,4,11,0.470588235294118,21,2,160.95,6.52356195605701,594.341735192001,1.922,226,C33H46N4O6,0,0,0,43,594.742801663551,0.224719101123595,13
Row431,O1[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@H]3O)O[C@H]4O[C@H]([C@@H](O)[C@@H]([C@H]4N)O)CN)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]([C@H]1CN)O,C23H46N6O13,1.9,88.1784779999999,0,0,88,57.823522,45,1177,6559.19,537.19177864883,19,13,2,0,0.470588235294118,22,3,353.11,6.49185309632968,614.312285532001,-6.914,224,C23H46N6O13,0,0,0,42,614.644683602729,0.261363636363636,9
Row432,O1[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@@](O)(C)[C@@H]([C@H]3O)NC)[C@H](N)C[C@@H]2N)[C@H](N)CC[C@H]1C(NC)C,C21H43N5O7,2.45,76.7460989999999,0,0,76,54.011901,35,797,5028.12,451.218147686364,12,8,4,0,0.466666666666667,17,2,199.73,6.12928301694497,477.316248716001,-2.88,174,C21H43N5O7,0,0,0,33,477.596256775223,0.276315789473684,7
Row438,O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,C20H32O2,3.44,58.141376,0,0,54,35.940624,21,639,2347.02,358.874311115257,2,1,21,3,0.5,16,2,37.3,5.39231742277876,304.240230264001,8.349,84,C20H32O2,0,0,0,22,304.467631913324,0.203703703703704,14
Row447,O=C(N[C@H](C(=O)O)CCC(=O)O)c1ccc(N(Cc2nc3c(nc(N)nc3N)nc2)C)cc1,C20H22N8O5,2.23,62.679446,16,17,55,33.524554,35,1009,2193.13,387.630944575074,13,5,8,12,0.473684210526316,14,1,210.54,6.12928301694497,454.171315804001,-2.668,168,C20H22N8O5,0,0,0,33,454.440064814062,0.0909090909090909,9
Row449,N(CCC[C@]12c3c(cccc3)[C@H](c4c1cccc4)CC2)C,C20H23N,3.55,51.636239,12,12,44,25.803761,24,337,1789.01,278.428324418301,1,1,5,6,0.444444444444444,5,1,12.03,5.58496250072116,277.183049736001,5.059,118,C20H23N,0,0,0,21,277.404058480789,0.181818181818182,4
Row459,Clc1ccc(C2(O)CCN(CCC(c3ccccc3)(c4ccccc4)C(=O)N(C)C)CC2)cc1,C29H33N2O2Cl,4.1,79.0281689999999,18,18,67,41.413831,37,879,3778.05,456.434632627625,4,1,6,6,0.466666666666667,11,1,43.78,6.20945336562895,476.223055976001,5.465,180,C29H33ClN2O2,0,0,0,34,477.038539730498,0.149253731343284,7
Row462,Oc1ccc(/C(=C(/c2ccc(O)cc2)\CC)/CC)cc1,C18H20O2,3.22,46.61986,12,12,40,21.86414,21,340,1301.02,272.496507060323,0,2,6,16,0.454545454545455,8,1,40.46,5.39231742277876,268.14632988,5.556,98,C18H20O2,0,0,0,20,268.350871073839,0.1,4
Row474,S1(=O)c2[nH]c3cc(O)ccc3c2C[C@@H]4NC(=O)[C@@H](NC(=O)[C@H]5N(C([C@@H](NC([C@H](C1)NC(=O)CNC(=O)[C@H]([C@H](CC)C)NC(CNC4=O)=O)=O)CC(=O)N)=O)C[C@H](O)C5)[C@H]([C@@H](O)CO)C,C39H54N10O14S,3.0,129.774822,9,10,118,78.6331780000001,68,1849,10852.25,816.783402442321,22,13,5,12,0.352941176470588,14,3,400.09,7.08746284125034,918.354167408002,-2.071,332,C39H54N10O14S,0,0,0,64,918.972286730694,0.186440677966102,7
Row476,O=C(O)CCCCCCCCCCC/C=C\CCCCCCCC,C22H42O2,3.66,68.329306,0,0,66,46.872694,23,769,3673.02,401.375656469391,2,1,23,3,0.5,21,2,37.3,5.52356195605701,338.318480584001,10.468,92,C22H42O2,0,0,0,24,338.568511245158,0.287878787878788,19
Row482,Fc1ccc(C(c2ccc(F)cc2)CCCN3CCC(n4c(=O)[nH]c5c4cccc5)CC3)cc1,C28H29N3OF2,3.88,73.832997,21,22,63,39.687003,38,1024,3367.06,425.912772738743,1,1,4,10,0.470588235294118,9,1,41.03,6.24792751344359,461.227868988001,5.605,182,C28H29F2N3O,0,0,0,34,461.547207959689,0.142857142857143,7
Row485,S1c2c(N(CCC3N(CCCC3)C)c4c1cccc4)cc(SC)cc2,C21H26N2S2,3.33,62.296618,12,12,51,36.943382,28,477,2316.04,343.739117367535,2,0,2,13,0.454545454545455,6,1,57.08,5.8073549220576,370.153740832001,5.944,134,C21H26N2S2,0,0,0,25,370.577489832167,0.176470588235294,4
Row496,O1c2c(cc(CCC)c(c2)COCCOCCOCCCC)OC1,C19H30O5,3.0,57.45379,6,6,54,42.37621,25,644,2473.05,337.609006591074,3,0,12,8,0.5,15,1,46.15,5.64385618977472,338.209324060001,3.659,110,C19H30O5,0,0,0,24,338.439229291593,0.240740740740741,13
Row499,O=C(c1c(O)cc(O[C@@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O[C@@H]3O[C@H]([C@H](O)[C@H]([C@H]3O)O)C)O)CO)cc1O)CCc4cc(O)c(OC)cc4,C28H36O15,2.89,85.3145479999999,12,12,79,49.893452,46,1464,4918.15,535.016383024686,10,9,4,11,0.476190476190476,21,2,245.29,6.52356195605701,612.205420452001,0.338,226,C28H36O15,0,0,0,43,612.577546161333,0.189873417721519,10
Row512,O=C1OCC(=C1)[C@@H]2[C@@]3([C@@](O)([C@H]4[C@@H]([C@@]5([C@@H](C[C@@H](O[C@@H]6O[C@@H]([C@@H](O[C@@H]7O[C@@H]([C@@H](O[C@@H]8O[C@@H]([C@@H](O)[C@H](C8)O)C)[C@H](C7)O)C)[C@H](C6)O)C)CC5)CC4)C)C[C@H]3O)CC2)C,C41H64O14,4.43,126.062752,0,0,119,84.3352480000001,62,2628,12906.14,736.630415161186,14,6,0,5,0.5,18,3,203.06,6.95419631038688,780.429606728002,2.174,320,C41H64O14,0,0,0,55,780.94004899913,0.319327731092437,7
