row ID,Molecule,Molecule name,Mannhold LogP,Atomic Polarizabilities,Aromatic Atoms Count,Aromatic Bonds Count,Element Count,Bond Polarizabilities,Bond Count,Eccentric Connectivity Index,Fragment Complexity,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Largest Chain,Largest Pi Chain,Petitjean Number,Rotatable Bonds Count,Lipinski's Rule of Five,Topological Polar Surface Area,Vertex adjacency information magnitude,Molecular Weight,XLogP,Zagreb Index,Molecular Formula,Formal Charge,Formal Charge (pos),Formal Charge (neg),Heavy Atoms Count,Molar Mass,SP3 Character,Rotatable Bonds Count (non terminal)
Row3220,O([3H])[3H],OT2,1.35,2.135586,0,0,3,0.270414,0,6,4.01,17.3466854013611,1,1,0,0,0.5,0,0,0,0.0,18.010564684,-0.467,0,H2O,0,0,0,1,18.015286435221,0.0,0
Row3221,O(c1c(O)ccc(c1)/C=C/CO)C,C10H12O3,2.23,28.007516,6,6,25,15.034484,13,157,469.03,174.08469155715,1,2,4,10,0.5,6,0,49.69,4.70043971814109,180.078644244,1.054,58,C10H12O3,0,0,0,13,180.200862796498,0.08,3
Row3222,[Sc](F)(F)F,F3Sc,1.02,19.471,0,0,4,51.729,3,9,3.04,#NUM!,0,0,3,0,0.5,3,0,0,2.58496250072116,101.95112156,1.536,12,F3Sc,0,0,0,4,101.95112156,0.0,0
Row3223,S1C(=C(C(=O)O)N2[C@H]1[C@@H]([C@H](O)C)C2=O)[C@@H]3OCCC3,C12H15NO5S,2.01,39.131895,0,0,34,24.490105,21,258,954.07,244.586439774972,6,2,3,8,0.5,6,0,112.37,5.39231742277876,285.06709358,-0.222,106,C12H15NO5S,0,0,0,19,285.317754906764,0.235294117647059,3
Row3224,N([C@]1(C([C@H]2CC[C@@H]1C2)(C)C)C)C,C11H21N,2.56,34.462653,0,0,33,23.617347,13,96,1024.01,185.0961323919,1,1,2,0,0.4,5,0,12.03,4.70043971814109,167.167399672,2.657,70,C11H21N,0,0,0,12,167.291553902046,0.333333333333333,1
Row3225,[Te](C)C,C2H6Te,1.57,13.020758,0,0,9,14.039242,2,6,58.01,#NUM!,0,0,3,0,0.5,2,0,0,2.0,159.953174592,1.056,6,C2H6Te,0,0,0,3,157.672244163671,0.222222222222222,0
Row3226,O=C(NCC[C@H]1c2c3c(OCC3)ccc2CC1)CC,C16H21NO2,2.89,44.866653,6,6,40,26.491347,21,337,1422.03,255.354215418356,2,1,6,7,0.5,5,0,38.33,5.39231742277876,259.157228912,2.446,100,C16H21NO2,0,0,0,19,259.344043241124,0.225,4
Row3227,Clc1c(c(Cl)ccc1)CC(=O)N=C(N)N,C9H9N3OCl2,1.79,30.303137,6,6,24,11.636863,15,187,366.06,199.984210994728,4,2,5,6,0.5,6,0,81.47,4.90689059560852,245.012267268,2.039,70,C9H9Cl2N3O,0,0,0,15,246.093479560569,0.0416666666666667,2
Row3228,s1c(-c2ccc(F)cc2)c(C(=O)N3[C@@H](CCCC3)CNC(=O)c4c5c(occ5)ccc4)nc1C,C26H24N3O3FS,3.44,70.926032,20,21,58,37.511968,38,932,2722.08,407.806263394626,5,1,4,14,0.5,7,0,103.68,6.24792751344359,477.152240848001,4.211,184,C26H24FN3O3S,0,0,0,34,477.552524025161,0.120689655172414,5
Row3229,[U](=O)(=O)(O)O,H2O4U,0.91,31.941586,0,0,7,106.662414,4,12,16.05,#NUM!,4,2,3,5,0.5,2,0,74.6,3.0,304.046096744,-0.798,20,H2O4U,0,0,0,5,304.042419497184,0.0,0
Row3230,s1c(nc2c1C[C@@H](NCCC)CC2)N,C10H17N3S,2.12,35.135481,5,5,31,22.184519,15,200,842.04,192.129774838367,3,2,4,6,0.444444444444444,5,0,79.18,4.90689059560852,211.114318544,0.395,70,C10H17N3S,0,0,0,14,211.328546397064,0.225806451612903,3
Row3231,[PH9-3].[Na+].[Na+].[Na+],H6Na3P,1.02,80.431137,0,0,13,26.668863,0,0,69.04,#NUM!,0,0,0,0,0.999000000999,0,0,0,0.0,109.013494758,0.0,0,H9Na3P,0,3,-3,4,109.014536254432,0.0,0
Row3232,S(CCC(NC=O)C(=O)O)C,C6H11NO3S,1.57,24.300723,0,0,22,16.881277,10,105,331.05,162.93591342185,4,2,8,3,0.428571428571429,7,0,91.7,4.32192809488736,177.045964212,0.353,42,C6H11NO3S,0,0,0,11,177.222766655594,0.181818181818182,5
Row3233,O(OC(C)(C)C)C(C)(C)C,C8H18O2,2.12,27.686274,0,0,28,21.593726,9,74,639.02,164.504789108856,2,0,6,2,0.4,9,0,18.46,4.16992500144231,146.130679816,2.746,46,C8H18O2,0,0,0,10,146.227630598307,0.285714285714286,3
Row3234,O=C(Oc1ccccc1)C(=O)Oc2ccccc2,C14H10O4,2.56,34.51593,12,12,28,16.68007,19,322,535.04,218.256563257178,2,0,4,18,0.454545454545455,5,0,52.6,5.24792751344359,242.0579088,3.086,86,C14H10O4,0,0,0,18,242.227329803567,0.0,5
Row3235,Clc1c(C2=NCC3=N/C(=C/N4CCN(C)CC4)/C(N3c5c2cc([N+](=O)[O-])cc5)=O)cccc1,C23H21N6O3Cl,2.89,65.668653,12,12,54,34.171347,37,830,2308.1,401.343075004052,6,0,3,25,0.466666666666667,6,0,94.65,6.20945336562895,464.136366212001,2.974,182,C23H21ClN6O3,0,1,-1,33,464.905053059574,0.111111111111111,3
Row3236,Clc1cc2C(=NCCN(c2cc1)C)c3ccccc3,C16H15N2Cl,2.89,42.541895,12,12,34,20.118105,21,264,954.03,245.172213893434,2,0,0,15,0.5,3,0,15.6,5.39231742277876,270.09237616,4.525,100,C16H15ClN2,0,0,0,19,270.757229648251,0.0882352941176471,1
Row3237,[Hg]=[Te],HgTe,1.24,11.2,0,0,2,0.2,1,2,1.02,#NUM!,0,0,2,1,0.0,0,0,0,1.0,331.8768674,0.0,2,HgTe,0,0,0,2,328.20229446494,0.0,0
Row3238,O=C(O)Cc1c(O)ccc(c1)O,C8H8O4,1.9,22.622344,6,6,20,9.703656,12,112,268.04,148.282949005978,2,3,3,8,0.5,5,0,77.76,4.58496250072116,168.042258736,0.637,56,C8H8O4,0,0,0,12,168.147032915188,0.05,2
Row3239,C(CC)(C)(C)C,C6H14,2.12,19.895102,0,0,20,15.304898,5,24,331.0,112.332366456,0,0,4,0,0.333333333333333,5,0,0,3.32192809488736,86.109550448,3.73,24,C6H14,0,0,0,6,86.1755859342891,0.3,1
Row3240,O=C(O)/C=C\C,C4H6O2,1.68,12.644758,0,0,12,7.517242,5,31,91.02,90.047933203789,2,1,5,5,0.5,3,0,37.3,3.32192809488736,86.036779432,0.736,20,C4H6O2,0,0,0,6,86.0893979652455,0.0833333333333333,1
Row3242,[Te]=[Sn],SnTe,1.24,13.2,0,0,2,2.2,1,2,1.02,#NUM!,0,0,2,1,0.0,0,0,0,1.0,249.8084191,0.0,2,SnTe,0,0,0,2,246.31323616251,0.0,0
Row3243,O=C1C=C2[C@]([C@@]34O[C@@H]3C[C@]5([C@H]([C@@H]4[C@@H](C2)C(=O)OC)CC[C@]56OC(=O)CC6)C)(C)CC1,C24H30O6,3.44,67.05579,0,0,60,41.41821,35,600,3355.06,391.716862916969,6,0,4,4,0.5,5,0,82.2,6.12928301694497,414.204238680001,1.321,190,C24H30O6,0,0,0,30,414.492313703102,0.316666666666667,2
Row3244,Cl/C=C/Cl,C2H2Cl2,1.46,9.213586,0,0,6,3.026414,3,14,13.02,70.9341047926,0,0,4,2,0.333333333333333,2,0,0,2.58496250072116,95.953355424,2.258,10,C2H2Cl2,0,0,0,4,96.9432284575956,0.0,0
Row3245,O=C(OCCCC)c1ccc(N)cc1,C11H15NO2,2.34,32.065895,6,6,29,18.612105,14,206,659.03,193.587209690622,3,1,7,10,0.5,7,0,52.32,4.8073549220576,193.11027872,2.491,62,C11H15NO2,0,0,0,14,193.24271923423,0.137931034482759,5
Row3246,ClC(Cl)=C,C2H2Cl2,1.46,9.213586,0,0,6,3.026414,3,9,13.02,70.9341047926,0,0,3,2,0.5,2,0,0,2.58496250072116,95.953355424,1.933,12,C2H2Cl2,0,0,0,4,96.9432284575956,0.0,0
Row3247,ClC(Cl)CCl,C2H3Cl3,1.35,12.060379,0,0,8,4.539621,4,19,29.03,88.7816312638333,0,0,4,0,0.333333333333333,4,0,0,3.0,131.930033136,2.158,16,C2H3Cl3,0,0,0,5,133.404106789605,0.25,1
Row3249,O1c2c(O)ccc3c2[C@@]45[C@@H]1[C@]6(OC)[C@@H]([C@](O)(C(C)(C)C)C)C[C@@]4([C@H](NCC5)C3)CC6,C25H35NO4,3.66,71.6457549999999,6,6,65,42.754245,35,478,4030.05,394.165613050681,3,3,4,8,0.444444444444444,10,0,70.95,6.12928301694497,413.256608600001,2.588,194,C25H35NO4,0,0,0,30,413.550646720916,0.292307692307692,3
Row3250,N=C(NC(=N)N)N,C2H7N5,1.13,13.687551,0,0,14,6.992449,6,38,127.05,92.8593115917669,5,5,5,7,0.5,4,0,111.77,3.58496250072116,101.070145224,-0.468,26,C2H7N5,0,0,0,7,101.110573105537,0.0,2
Row3251,O(c1ccc(OC)cc1)C,C8H10O2,2.12,22.35193,6,6,20,14.76407,10,100,310.02,133.338954305656,0,0,2,8,0.428571428571429,4,0,18.46,4.32192809488736,138.06807956,1.852,44,C8H10O2,0,0,0,10,138.164104567701,0.1,2
Row3252,O(c1c(cccc1)C2CCCC2)C[C@@H](O)CNC(C)(C)C,C18H29NO2,3.11,53.720997,6,6,50,34.279003,22,388,2181.03,304.93910207169,2,2,7,7,0.454545454545455,11,0,41.49,5.4594316186373,291.219829168001,4.171,104,C18H29NO2,0,0,0,21,291.429041065307,0.24,7
Row3253,Clc1cc2C(=NCC(N(c2cc1)CC3CC3)=O)c4ccccc4,C19H17N2OCl,3.11,49.957481,12,12,40,23.262519,26,388,1343.04,290.857477069996,3,0,0,17,0.5,4,0,32.67,5.70043971814109,324.102940844,3.656,126,C19H17ClN2O,0,0,0,23,324.804723773836,0.125,3
Row3254,n1c(nc(N(C)C)nc1N(C)C)N(C)C,C9H18N6,1.79,34.442274,6,6,33,29.577726,15,147,879.06,199.0350467794,6,0,3,9,0.333333333333333,9,0,48.39,4.90689059560852,210.159294576,1.71,72,C9H18N6,0,0,0,15,210.279775882172,0.181818181818182,3
Row3255,[Rb+].[Cl-],ClRb,1.24,49.48,0,0,2,0,0,0,2.02,#NUM!,0,0,0,0,0.999000000999,0,0,0,0.0,119.88064242,0.512,0,ClRb,0,1,-1,2,120.920601175041,0.0,0
Row3257,O=[N+]([O-])C12C3([N+](=O)[O-])C4([N+](=O)[O-])C5C3([N+](=O)[O-])C1([N+](=O)[O-])C5(C24[N+](=O)[O-])[N+](=O)[O-],C8HN7O14,0.0299999999999998,33.674793,0,0,30,9.885207,33,370,344.21,266.727326563156,0,0,3,3,0.428571428571429,14,0,301.98,6.04439411935845,418.958147712,-2.274,198,C8HN7O14,0,7,-7,29,419.132419363353,0.266666666666667,7
Row3259,Clc1c(OCCCN(CC#C)C)ccc(c1)Cl,C13H15NOCl2,2.45,39.143895,6,6,32,21.134105,17,311,752.04,247.174629081861,1,0,8,7,0.5,9,0,12.47,5.08746284125034,271.05306946,3.66,76,C13H15Cl2NO,0,0,0,17,272.170661256604,0.15625,6
Row3261,Br/C=C/c1c(=O)[nH]c(=O)n(c1)[C@@H]2O[C@H](CO)[C@H](C2)O,C11H13N2O5Br,1.79,37.288309,6,6,32,21.973691,20,295,747.08,248.781810277239,3,3,3,10,0.5,6,0,104.55,5.32192809488736,332.000783616,0.579999999999999,96,C11H13BrN2O5,0,0,0,19,333.135283687172,0.15625,3
Row3262,s1c(N(CC(=O)O)CC(=O)O)c(C#N)c(c1C(=O)O)CC(=O)O,C12H10N2O8S,1.57,39.30393,5,5,33,19.68407,23,318,583.11,282.584503982423,10,4,7,11,0.444444444444444,12,0,204.47,5.52356195605701,342.01578628,-1.313,110,C12H10N2O8S,0,0,0,23,342.282969127379,0.0909090909090909,8
Row3263,S=C(N)C,C2H5NS,1.46,10.853965,0,0,9,5.946035,3,9,52.02,70.0177535175001,1,1,3,3,0.5,2,0,58.11,2.58496250072116,75.01427016,-0.24,12,C2H5NS,0,0,0,4,75.1339637627789,0.111111111111111,0
Row3264,[Pt-2](Cl)(Cl)(Cl)(Cl)(Cl)Cl.[H+].[H+],H2Cl6Pt,0.69,20.913586,0,0,9,25.92,6,-884901900,6.07,#NUM!,0,0,3,0,0.999000000999,6,0,0,3.58496250072116,406.793557244,3.072,42,Cl6H2Pt,0,2,-2,7,409.811314857069,0.0,0
Row3265,BrN1C(=O)N(Cl)C(C1=O)(C)C,C5H6N2O2BrCl,1.35,21.834758,0,0,17,14.145242,11,72,179.06,151.475666293189,4,0,0,6,0.25,4,0,40.62,4.4594316186373,239.930117212,1.028,58,C5H6BrClN2O2,0,0,0,11,241.47000582514,0.176470588235294,0
Row3266,BrO,HOBr,1.24,4.518793,0,0,3,2.383207,1,2,2.02,36.6303043789278,1,1,2,0,0.0,1,0,20.23,1.0,95.921076752,0.383,2,BrHO,0,0,0,2,96.9108736522452,0.0,0
Row3268,s1c(C(=O)c2ccccc2)ccc1C(C(=O)O)C,C14H12O3S,2.56,37.947516,11,11,30,17.314484,19,288,655.04,230.611819315017,3,1,4,13,0.5,6,0,82.61,5.24792751344359,260.050715244,1.904,90,C14H12O3S,0,0,0,18,260.309891376688,0.0666666666666667,4
Row3269,O=C(OCC#CCN(CC)CC)C(O)(c1ccccc1)C2CCCCC2,C22H31NO3,3.44,62.896583,6,6,57,38.743417,27,564,2714.04,375.003891173319,4,1,11,6,0.461538461538462,11,0,49.77,5.75488750216347,357.230393852001,4.342,124,C22H31NO3,0,0,0,26,357.48727108768,0.228070175438596,8
Row3270,S1SCSSCS1,C2H4S5,1.13,20.687172,0,0,11,8.932828,7,42,79.05,123.337089539733,0,0,0,0,0.0,0,0,126.5,3.8073549220576,187.891655128,1.991,28,C2H4S5,0,0,0,7,188.383659774069,0.181818181818182,0
Row3271,S(SCC=C)CC=C,C6H10S2,1.9,23.02793,0,0,18,13.21207,7,74,233.02,144.0774971696,0,0,8,2,0.428571428571429,5,0,50.6,3.8073549220576,146.02239232,2.266,26,C6H10S2,0,0,0,8,146.275992905062,0.111111111111111,5
Row3272,O=C(OCCCCCCCC)C,C10H20O2,2.34,32.53986,0,0,32,24.73814,11,169,829.02,196.460299659789,2,0,11,3,0.5,10,0,26.3,4.4594316186373,172.14632988,3.867,44,C10H20O2,0,0,0,12,172.264983899535,0.28125,8
Row3273,[K+].O=C([O-])C(CCCC)CC,C8H15O2K,2.01,69.085895,0,0,26,18.314105,9,820130798,466.03,#NUM!,2,0,7,3,0.999000000999,8,0,40.13,4.16992500144231,182.0709114,2.261,38,C8H15KO2,0,1,-1,11,182.302109461292,0.269230769230769,5
Row3274,O=Cc1c(O)c(ncc1CO)C,C8H9NO3,1.9,23.587137,6,6,21,12.116863,12,106,309.04,150.489482513584,3,2,2,9,0.5,5,0,70.42,4.58496250072116,167.058243148,-0.007,56,C8H9NO3,0,0,0,12,167.16227194848,0.0952380952380952,2
Row3275,o1[n+]([O-])ccn1,C2H2N2O2,1.24,8.657586,5,5,8,4.400414,6,29,34.04,54.193025667589,0,0,0,6,0.333333333333333,1,0,52.97,3.58496250072116,86.011627304,0.106,26,C2H2N2O2,0,1,-1,6,86.0495695704384,0.0,0
Row3276,Clc1ccc(C(=O)NC(C(=O)O)Cc2c3c([nH]c(c2)=O)cccc3)cc1,C19H15N2O4Cl,2.78,51.029895,16,17,41,21.012105,28,561,1199.07,324.311698470879,4,3,6,11,0.461538461538462,7,0,99.26,5.8073549220576,370.07203464,3.551,134,C19H15ClN2O4,0,0,0,26,370.787057048892,0.0487804878048781,5
Row3277,OCCCCCCCCCC,C10H22O,2.45,33.071446,0,0,33,24.050554,10,150,914.01,190.306531660028,1,1,11,0,0.5,10,0,20.23,4.32192809488736,158.167065324,4.265,38,C10H22O,0,0,0,11,158.281460479617,0.303030303030303,8
Row3278,O=C(O)CCCCCCCC,C9H18O2,2.23,29.446274,0,0,29,20.635726,10,139,674.02,179.164315033922,2,1,10,3,0.444444444444444,9,0,37.3,4.32192809488736,158.130679816,3.587,40,C9H18O2,0,0,0,11,158.238366495095,0.275862068965517,7
Row3279,O=C1N(C(=O)C(N1)(c2ccccc2)CC)C,C12H14N2O2,2.34,34.259102,6,6,30,19.860898,17,183,721.04,206.887037123056,4,1,2,6,0.428571428571429,4,0,49.41,5.08746284125034,218.105527688,1.7,84,C12H14N2O2,0,0,0,16,218.252217584228,0.133333333333333,2
Row3280,S1[C@H]2N(C(C(=O)O)=C(C1)C)C(=O)[C@H]2NC(=O)[C@H](N)C3=CCC=CC3,C16H19N3O4S,2.34,50.237067,0,0,43,27.904933,26,484,1473.08,319.064295891812,7,3,4,8,0.5,7,0,138.03,5.70043971814109,349.109627088001,-2.462,128,C16H19N3O4S,0,0,0,24,349.406462995722,0.162790697674419,4
Row3281,[Ag+].N#[C-],CNAg,1.35,10.06,0,0,3,0.66,1,1999999998,5.02,#NUM!,1,0,2,1,0.999000000999,0,0,23.79,1.0,132.908171,-0.566,2,CAgN,0,1,-1,3,133.885589948374,0.0,0
Row3284,OC1C(=CCC(C1)C(=C)C)C,C10H16O,2.45,29.070688,0,0,27,17.491312,11,99,619.01,172.677155557628,1,1,3,2,0.5,4,0,20.23,4.4594316186373,152.120115132,1.699,52,C10H16O,0,0,0,11,152.233815956662,0.222222222222222,1
Row3286,Clc1cc2C(=NCC(N(c2cc1)CC(F)(F)F)=O)c3ccccc3,C17H12N2OClF3,2.56,44.774516,12,12,36,21.405484,26,387,892.07,286.824643069981,3,0,3,17,0.5,7,0,32.67,5.70043971814109,352.059025344,4.343,128,C17H12ClF3N2O,0,0,0,24,352.738757871131,0.0833333333333333,3
Row3287,Clc1cc2C(=NCC(N(c2cc1)CC#C)=O)c3ccccc3,C18H13N2OCl,3.0,45.530309,12,12,35,18.889691,24,349,907.04,280.645033743329,3,0,3,17,0.5,3,0,32.67,5.58496250072116,308.071640716,3.186,114,C18H13ClN2O,0,0,0,22,308.762224861745,0.0571428571428571,2
Row3288,Clc1cc2c(N(C(=O)CN3C2(OC(=CC3=O)C)c4ccccc4)C)cc1,C20H17N2O3Cl,3.0,53.321481,12,12,43,26.796519,29,362,1466.06,323.097456396185,5,0,0,9,0.5,4,0,49.85,5.85798099512757,368.092770084,3.147,146,C20H17ClN2O3,0,0,0,26,368.814269525763,0.0930232558139535,1
Row3289,Clc1cc2C(=NC(OC(=O)N(C)C)C(N(c2cc1)C)=O)c3ccccc3,C19H18N3O3Cl,2.78,53.328274,12,12,44,29.209726,28,436,1466.07,329.154690679285,6,0,4,17,0.5,7,0,62.21,5.8073549220576,371.103669116001,3.079,136,C19H18ClN3O3,0,0,0,26,371.818177589836,0.0909090909090909,3
Row3290,O=C(CCCCCCCCC)C,C11H22O,2.56,34.831446,0,0,34,25.008554,11,169,957.01,204.966057585095,1,0,11,2,0.5,10,0,17.07,4.4594316186373,170.167065324,4.421,44,C11H22O,0,0,0,12,170.292196376405,0.294117647058823,8
Row3291,S=P(N1CC1)(N2CC2)N3CC3,C6H12N3PS,1.57,28.391516,0,0,23,25.398484,13,86,515.05,146.5895484437,3,0,2,5,0.5,3,0,50.93,4.70043971814109,189.048955014,0.76,68,C6H12N3PS,0,0,0,11,189.219660670783,0.260869565217391,3
Row3294,N(C(CCC=C(C)C)C)C,C9H19N,2.34,29.609067,0,0,29,21.430933,9,98,694.01,172.580621840967,1,1,8,2,0.428571428571429,8,0,12.03,4.16992500144231,141.151749608,2.423,38,C9H19N,0,0,0,10,141.254200600818,0.241379310344828,4
Row3296,Brc1cc2C(=NCC(N(c2cc1)CC(=O)NN)=O)c3ccccc3,C17H15N4O2Br,2.56,48.975895,12,12,39,21.584105,26,416,1129.07,300.84180614229,6,2,4,17,0.454545454545455,5,0,87.79,5.70043971814109,386.03783782,1.268,124,C17H15BrN4O2,0,0,0,24,387.230772206916,0.0512820512820513,3
Row3297,[BiH3],Bi,1.35,9.400379,0,0,4,20.199621,0,0,9.01,#NUM!,0,0,0,0,0.0,0,0,0,0.0,212.003873796,0.0,0,BiH3,0,0,0,1,212.004220961477,0.0,0
Row3298,Clc1cc2C(=NCC(N(c2cc1)C)=O)c3c(F)cccc3,C16H12N2OClF,2.67,41.900516,12,12,33,18.999484,23,292,805.05,257.393540743501,3,0,0,17,0.5,4,0,32.67,5.52356195605701,302.062218904,3.079,112,C16H12ClFN2O,0,0,0,21,302.731215534343,0.0606060606060606,1
Row3299,Clc1cc2C(=NC(C(=O)OCC)C(Nc2cc1)=O)c3c(F)cccc3,C18H14N2O3ClF,2.67,48.358102,12,12,39,22.739898,27,417,1081.07,306.929504695558,5,1,5,17,0.5,7,0,67.76,5.75488750216347,360.067698208,3.869,130,C18H14ClFN2O3,0,0,0,25,360.767378690709,0.0769230769230769,4
Row3300,O=C(OC(c1ccccc1)(C(CN(C)C)C)Cc2ccccc2)CC,C22H29NO2,3.55,60.760997,12,12,54,36.557003,26,369,2425.03,352.677205771958,3,0,9,6,0.444444444444444,13,0,29.54,5.70043971814109,339.219829168001,4.37,122,C22H29NO2,0,0,0,25,339.471984652459,0.166666666666667,9
Row3301,O=C(O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc2ccccc2)CC,C22H29NO2,3.55,60.760997,12,12,54,36.557003,26,369,2425.03,352.677205771958,3,0,9,6,0.444444444444444,13,0,29.54,5.70043971814109,339.219829168001,4.37,122,C22H29NO2,0,0,0,25,339.471984652459,0.166666666666667,9
Row3302,S(=O)(=O)(O)C(F)(F)F,CHO3F3S,0.8,9.403793,0,0,9,11.178207,7,34,8.07,88.9348240368692,3,1,4,4,0.333333333333333,5,0,62.75,3.8073549220576,149.959849552,0.165,38,CHF3O3S,0,0,0,8,150.07818608636,0.111111111111111,1
Row3305,[K+].O=C(O)c1c(C(=O)[O-])cccc1,C8H5O4K,1.79,64.021965,6,6,18,8.340035,12,-1769803800,133.05,#NUM!,4,1,3,12,0.999000000999,4,0,77.43,4.58496250072116,203.98249032,0.771,56,C8H5KO4,0,1,-1,13,204.221511778173,0.0,2
Row3307,Clc1c(C2=NCC(=O)N(c3c2cc(CC)s3)C)cccc1,C16H15N2OClS,2.67,46.243895,11,11,36,23.356105,23,315,1024.05,272.471464651595,3,0,2,16,0.444444444444444,5,0,60.91,5.52356195605701,318.05936178,2.682,112,C16H15ClN2OS,0,0,0,21,318.822719568858,0.111111111111111,2
Row3308,Clc1c(cccc1)C23OCCN2CC(=O)Nc4c3cc(Cl)cc4,C17H14N2O2Cl2,2.67,47.419102,12,12,37,21.658898,26,320,1094.06,282.903260990056,4,1,0,9,0.5,3,0,41.57,5.70043971814109,348.043233048,3.136,130,C17H14Cl2N2O2,0,0,0,23,349.211772224536,0.108108108108108,1
Row3309,O(c1c(OC)cc2C(C(C)=NN=C(c2c1)c3cc(OC)c(OC)cc3)CC)C,C22H26N2O4,3.22,61.464618,12,12,54,37.407382,30,537,2380.06,366.261501979647,2,0,2,20,0.5,12,0,61.64,5.90689059560852,382.189257312001,4.743,144,C22H26N2O4,0,0,0,28,382.453675453156,0.148148148148148,6
Row3310,Clc1c(C2=NC(O)C(=O)N(c3c2cc(Cl)cc3)C)cccc1,C16H12N2O2Cl2,2.56,44.325516,12,12,34,18.216484,24,305,834.06,275.327276364189,4,1,0,17,0.5,5,0,52.9,5.58496250072116,334.027582984,3.608,118,C16H12Cl2N2O2,0,0,0,22,335.185154820096,0.0588235294117647,1
Row3312,Clc1cc2C(=NC(O)C(N(c2cc1)CCC#N)=O)c3c(F)cccc3,C18H13N3O2ClF,2.67,47.989309,12,12,38,20.752691,27,429,1000.07,306.499579502363,5,1,4,17,0.454545454545455,6,0,76.69,5.75488750216347,357.068032556,2.798,130,C18H13ClFN3O2,0,0,0,25,357.76673621635,0.0789473684210526,3
Row3313,Clc1cc2C(=NC(O)C(N(c2cc1)CCO)=O)c3c(F)cccc3,C17H14N2O3ClF,2.56,46.598102,12,12,38,21.185898,26,379,1048.07,292.269978770491,5,2,3,17,0.5,7,0,73.13,5.70043971814109,348.067698208,2.438,126,C17H14ClFN2O3,0,0,0,24,348.756642793921,0.0789473684210526,3
Row3314,O=C1NC(=O)C(C=C)(C(CCC)C)C(N1)=O,C11H16N2O3,2.12,34.634688,0,0,32,21.685312,16,182,784.05,224.27419659935,5,2,5,8,0.5,6,0,75.27,5.0,224.116092372,2.079,78,C11H16N2O3,0,0,0,16,224.256768122661,0.1875,4
Row3315,O=C1NC(=O)C(CCCC)(CC)C(N1)=O,C10H16N2O3,2.01,32.874688,0,0,31,21.685312,15,171,751.05,209.614670674284,5,2,4,8,0.5,6,0,75.27,4.90689059560852,212.116092372,1.571,72,C10H16N2O3,0,0,0,15,212.246032225873,0.225806451612903,4
Row3316,O[C@]1([C@H]2C[C@@]3([C@@]4([C@H]([C@@]([C@H](O)CC4)(CO)C)CC[C@H]3C2)C)CC1)CO,C20H34O4,3.22,61.0789619999999,0,0,58,37.169038,27,394,3169.04,340.21122321718,4,4,2,0,0.5,8,0,80.92,5.75488750216347,338.245709568001,3.315,146,C20H34O4,0,0,0,24,338.482323276114,0.344827586206897,2
Row3317,O=C1OCCCCC1,C6H10O2,1.9,18.83193,0,0,18,13.80607,8,53,268.02,114.919902455522,2,0,0,3,0.25,0,0,26.3,4.0,114.06807956,0.935,34,C6H10O2,0,0,0,8,114.142632774125,0.277777777777778,0
Row3319,O=C1NC(=O)C(/C(=C/CC)/C)(CC)C(N1)=O,C11H16N2O3,2.12,34.634688,0,0,32,21.685312,16,182,784.05,224.27419659935,5,2,5,8,0.5,6,0,75.27,5.0,224.116092372,1.483,78,C11H16N2O3,0,0,0,16,224.256768122661,0.1875,3
Row3320,O=C(OCCC(C)C)C,C7H14O2,2.01,23.259102,0,0,23,18.178898,8,76,412.02,144.572345782189,2,0,7,3,0.5,7,0,26.3,4.0,130.099379688,2.099,34,C7H14O2,0,0,0,9,130.185131686216,0.260869565217391,4
Row3321,OCCC(C)C,C5H12O,1.9,17.603516,0,0,18,13.118484,5,31,259.01,103.826608530695,1,1,5,0,0.5,5,0,20.23,3.32192809488736,88.088815004,1.359,20,C5H12O,0,0,0,6,88.1483734574189,0.277777777777778,2
Row3322,O=C1/C(=N\Nc2ccc(C(=O)N)cc2)/c3c(cccc3)C=C1C(=O)Nc4c(OCC)cccc4,C26H22N4O4,3.44,68.037446,18,18,56,29.500554,37,930,2359.08,418.363749993847,7,3,3,32,0.470588235294118,8,0,122.88,6.20945336562895,454.164105184001,4.177,176,C26H22N4O4,0,0,0,34,454.478262439077,0.0357142857142857,7
Row3323,O=C1N[C@H](c2ccccc2)CC=CCC[C@H](O)CC(C=3[C@@H](C=C(C=CC=C1)C)C[C@H](OC)C3O)=O,C29H35NO5,3.99,79.4877549999999,6,6,70,42.754245,37,926,3994.06,490.753943451508,6,3,2,9,0.470588235294118,6,0,95.86,6.20945336562895,477.251523220001,3.7,172,C29H35NO5,0,0,0,35,477.592995235638,0.157142857142857,2
Row3324,[Rb+].[F-],FRb,1.24,47.857,0,0,2,0,0,0,2.02,#NUM!,0,0,0,0,0.999000000999,0,0,0,0.0,103.91019296,0.375,0,FRb,0,1,-1,2,104.466066816857,0.0,0
Row3325,C1=CCCC=CCC1,C8H12,2.34,22.081516,0,0,20,13.118484,8,64,344.0,129.294959605333,0,0,0,2,0.0,0,0,0,4.0,108.093900384,3.52,32,C8H12,0,0,0,8,108.181176220213,0.2,0
